YEAR,DAY_MONTH,TIME24HR,VESSEL,CRUISE,HAUL,HAULJOIN,SPECIES_CODE,WEIGHT,NUMBER_FISH,SUBSAMPLE_CODE,DURATION,DISTANCE_FISHED,NET_WIDTH,STATIONID,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE
2017,29-Jul,16:22:36,162,201701,163,-17026,21740,277.56,291,NA,0.498,2.724,17.487,R-31,61,60.66254,60.6627,-177.47641,-177.52608,147,10.7,2.4
2017,29-Jul,19:06:44,162,201701,164,-17027,21740,1260.94,1437,NA,0.497,2.721,18.411,R-32,61,60.65568,60.64889,-178.14075,-178.18842,160,10.7,2.8
2017,30-Jul,7:55:03,162,201701,165,-17028,21740,211.428,268,NA,0.507,2.803,17.619,S-31,90,60.98428,60.98494,-177.68892,-177.63731,136,10.5,2.3
2017,30-Jul,10:46:46,162,201701,166,-17029,21740,441.817,515,NA,0.506,2.754,17.399,S-30,90,60.99757,61.02226,-176.99415,-176.98969,122,10.2,2.3
2017,30-Jul,13:25:43,162,201701,167,-17030,21740,554.462,828,NA,0.514,2.834,17.313,T-30,90,61.31962,61.32788,-176.98351,-176.9336,117,9.9,1.8
2017,30-Jul,16:08:27,162,201701,168,-17031,21740,193.26,441,NA,0.511,2.875,17.282,T-29,90,61.31825,61.34412,-176.32768,-176.32832,107,10.2,1.2
2017,31-Jul,7:47:18,162,201701,169,-17032,21740,106.1,300,NA,0.505,2.733,17.573,U-29,90,61.6406,61.6567,-176.49535,-176.45649,105,10,0.7
2017,31-Jul,11:05:08,162,201701,170,-17033,21740,177.24,647,NA,0.505,2.803,19.238,V-28,82,61.98658,62.00398,-175.90634,-175.86773,93,9.9,0.2
2018,3-Jun,8:58:01,94,201801,4,-17534,21740,54.13,117,NA,0.516,2.7,15.172,H-16,10,57.32528,57.34751,-158.39875,-158.38071,31,6.3,6.2
2018,3-Jun,12:06:21,94,201801,5,-17535,21740,793.168,873,NA,0.507,2.759,14.895,I-16,10,57.65109,57.67588,-158.37509,-158.3778,36,6.6,6.4
2018,3-Jun,16:09:39,94,201801,7,-17537,21740,2042.423,2176,NA,0.511,2.735,15.585,J-16,10,58.00902,57.98874,-158.30086,-158.327,35,6.3,6.2
2018,4-Jun,6:59:02,94,201801,8,-17576,21740,77.788,73,NA,0.526,2.789,15.885,K-14,10,58.35124,58.32615,-159.54257,-159.54456,26,8.1,6.2
2018,4-Jun,10:48:39,94,201801,10,-17572,21740,562.372,681,NA,0.503,2.792,15.247,J-14,10,58.02554,58.009,-159.61789,-159.58239,42,6.2,5.1
2018,4-Jun,14:17:30,94,201801,12,-17575,21740,92.662,171,NA,0.512,2.798,16.603,I-14,10,57.67115,57.65396,-159.638,-159.60383,50,5.2,5.1
2018,4-Jun,17:13:40,94,201801,13,-17567,21740,303.55,426,NA,0.506,2.778,16.556,H-14,10,57.32746,57.30273,-159.66227,-159.66902,57,5.2,5.1
2018,5-Jun,7:52:14,94,201801,15,-17569,21740,195.9,290,NA,0.502,2.816,15.723,G-14,10,57.01168,56.98938,-159.68469,-159.70666,57,5.6,5.1
2018,5-Jun,10:25:45,94,201801,16,-17570,21740,50.761,2300,NA,0.511,2.839,15.151,F-14,10,56.68998,56.67472,-159.73085,-159.76793,38,6.8,6.3
2018,5-Jun,13:05:35,94,201801,17,-17571,21740,1191.935,1683,NA,0.513,2.723,15.735,F-13,31,56.66516,56.66365,-160.3602,-160.40444,59,6.2,5.3
2018,5-Jun,17:29:27,94,201801,19,-17578,21740,977.073,1158,NA,0.513,2.731,15.773,E-12,10,56.32475,56.3493,-160.99837,-161.00004,53,6.5,5.8
2018,6-Jun,7:03:18,94,201801,20,-17557,21740,91.9,605,NA,0.519,2.765,16.303,G-12,31,56.9859,57.00992,-160.94966,-160.93787,68,5.5,4.8
2018,6-Jun,9:44:44,94,201801,21,-17558,21740,507.627,679,NA,0.521,2.706,16.731,H-12,31,57.3183,57.34262,-160.93683,-160.93932,63,5,4.7
2018,6-Jun,12:32:44,94,201801,22,-17559,21740,484.9,710,NA,0.498,2.716,16.113,I-12,31,57.65918,57.68333,-160.91001,-160.903,56,6.1,4.1
2018,6-Jun,15:08:55,94,201801,23,-17560,21740,49.46,61,NA,0.513,2.636,16.125,J-12,10,57.99114,58.0135,-160.85574,-160.87057,45,7.7,4.1
2018,6-Jun,17:44:41,94,201801,24,-17561,21740,4.32,2,NA,0.242,1.292,13.988,K-12,10,58.28464,58.28565,-160.78653,-160.80842,31,8.2,7.2
2018,7-Jun,7:41:55,94,201801,26,-17563,21740,68.619,259,NA,0.517,2.754,16.28,K-10,10,58.33739,58.31269,-162.04171,-162.03793,47,6.2,5.4
2018,7-Jun,10:18:09,94,201801,27,-17564,21740,214,223,NA,0.508,2.753,14.803,J-10,10,58.00574,57.98275,-162.11273,-162.09545,37,5.3,4.8
2018,7-Jun,12:49:20,94,201801,28,-17565,21740,769.3,894,NA,0.514,2.701,16.409,I-10,10,57.6804,57.65628,-162.12141,-162.12685,47,5.1,4.8
2018,7-Jun,15:26:49,94,201801,29,-17566,21740,171.7,249,NA,0.51,2.717,16.401,H-10,10,57.34183,57.31739,-162.1327,-162.13126,51,4.9,4.6
2018,8-Jun,7:01:27,94,201801,30,-17602,21740,475.3,673,NA,0.517,2.877,16.861,G-10,31,57.02128,56.99824,-162.15371,-162.17528,60,5.5,4.7
2018,8-Jun,9:39:32,94,201801,31,-17603,21740,148,225,NA,0.512,2.686,15.884,F-10,31,56.67329,56.64982,-162.17763,-162.18805,72,6,4.8
2018,8-Jun,12:13:20,94,201801,32,-17604,21740,102.3,135,NA,0.523,2.878,16.699,E-10,31,56.33941,56.31589,-162.18504,-162.20447,77,6.4,5
2018,8-Jun,16:05:27,94,201801,34,-17606,21740,106.24,145,NA,0.505,2.584,15.203,D-10,31,56.00005,55.99699,-162.23052,-162.2715,71,6.9,4.9
2018,9-Jun,7:04:45,94,201801,35,-17607,21740,79.3,105,NA,0.51,2.724,16.448,B-08,31,55.33034,55.35346,-163.42156,-163.43576,54,6.8,5.2
2018,9-Jun,9:45:21,94,201801,36,-17608,21740,434.913,567,NA,0.515,2.715,16.652,C-08,31,55.65546,55.6797,-163.43367,-163.42827,82,7.3,4.2
2018,9-Jun,12:23:17,94,201801,37,-17609,21740,290.728,375,NA,0.518,2.781,16.583,D-08,31,55.98506,56.00988,-163.3823,-163.38795,88,7,4.3
2018,9-Jun,14:59:37,94,201801,38,-17610,21740,139.4,187,NA,0.521,2.735,16.65,E-08,31,56.31588,56.34039,-163.41211,-163.41619,86,7,4.2
2018,9-Jun,17:35:38,94,201801,39,-17611,21740,100.5,159,NA,0.53,2.81,16.684,F-08,31,56.65361,56.67885,-163.40327,-163.40069,75,6.9,4.1
2018,10-Jun,7:01:26,94,201801,40,-17612,21740,142.928,225,NA,0.512,2.699,16.407,G-08,31,56.995,57.01756,-163.38875,-163.4052,66,6.3,4.5
2018,10-Jun,9:36:20,94,201801,41,-17613,21740,164.2,278,NA,0.419,2.183,15.179,H-08,10,57.32655,57.34616,-163.38989,-163.38779,53,5.8,4.6
2018,10-Jun,12:06:15,94,201801,42,-17614,21740,75.712,145,NA,0.52,2.787,16.125,I-08,10,57.64839,57.67317,-163.40089,-163.40806,46,5.5,4.5
2018,10-Jun,14:43:19,94,201801,43,-17615,21740,34.7,58,NA,0.506,2.73,15.531,J-08,10,57.98086,58.00531,-163.40055,-163.40502,43,5.3,4.9
2018,10-Jun,17:19:24,94,201801,44,-17616,21740,56.5,62,NA,0.518,2.788,15.63,K-08,10,58.32135,58.34632,-163.36092,-163.35647,37,5.6,5.2
2018,11-Jun,7:42:38,94,201801,46,-17618,21740,17.5,18,NA,0.576,3.151,15.235,L-09,10,58.66587,58.66508,-162.67103,-162.72518,24,6.3,6.3
2018,11-Jun,10:21:27,94,201801,47,-17619,21740,28.9,26,NA,0.532,2.918,15.651,L-08,10,58.66219,58.67102,-163.32141,-163.36862,31,5.8,5.7
2018,11-Jun,13:45:46,94,201801,49,-17621,21740,48.692,394,NA,0.534,2.907,15.148,M-08,10,58.97385,58.99986,-163.36735,-163.37283,22,7.6,7.2
2018,11-Jun,17:42:05,94,201801,51,-17623,21740,1.144,14,NA,0.539,2.947,15.481,N-07,10,59.32908,59.34343,-163.97929,-164.02271,22,10,7.2
2018,13-Jun,7:46:43,94,201801,53,-17625,21740,177.436,203,NA,0.521,2.755,14.745,O-03,20,59.68038,59.65622,-166.61799,-166.62898,28,6.2,5.4
2018,13-Jun,10:27:05,94,201801,54,-17626,21740,642.941,867,NA,0.517,2.715,14.515,N-03,20,59.33095,59.30652,-166.59159,-166.59195,28,5.6,5.5
2018,13-Jun,12:52:08,94,201801,55,-17627,21740,142.54,230,NA,0.507,2.712,14.748,M-03,20,59.00956,58.98596,-166.60012,-166.61212,34,5.5,5.2
2018,13-Jun,15:29:06,94,201801,56,-17628,21740,153.6,586,NA,0.505,2.625,14.192,L-03,20,58.66881,58.64523,-166.5889,-166.59182,41,6.6,4.4
2018,14-Jun,7:00:03,94,201801,57,-17629,21740,218.456,241,NA,0.511,2.708,14.237,M-04,20,59.02036,58.99612,-165.92596,-165.92111,30,5.4,5.5
2018,14-Jun,9:44:21,94,201801,58,-17654,21740,201.68,326,NA,0.513,2.792,14.293,L-04,10,58.67538,58.65094,-165.91348,-165.92466,37,7.1,4.6
2018,14-Jun,12:14:44,94,201801,59,-17655,21740,105.3,187,NA,0.529,2.949,15.946,K-04,10,58.34973,58.32841,-165.91342,-165.94333,44,7.6,4.4
2018,14-Jun,14:44:08,94,201801,60,-17656,21740,178.3,333,NA,0.366,2.046,15.783,K-03,10,58.32853,58.32927,-166.53839,-166.57319,47,7.8,4.2
2018,14-Jun,17:11:39,94,201801,61,-17657,21740,161.188,263,NA,0.519,2.66,15.956,J-03,31,58.02011,57.99625,-166.52428,-166.52793,61,7.5,3.4
2018,15-Jun,6:58:26,94,201801,62,-17649,21740,146.1,263,NA,0.513,2.67,15.59,J-04,10,58.0098,57.98588,-165.90539,-165.90987,56,6.8,3.7
2018,15-Jun,9:51:04,94,201801,63,-17650,21740,90.2,163,NA,0.515,2.781,16.814,I-04,31,57.67508,57.67378,-165.86992,-165.91635,65,7.4,3.5
2018,15-Jun,12:31:25,94,201801,64,-17651,21740,1.5,4,NA,0.516,2.9,16.823,I-03,31,57.67561,57.6689,-166.49748,-166.54434,66,7.4,3.8
2018,15-Jun,16:05:44,94,201801,65,-17652,21740,26,43,NA,0.51,2.739,16.827,H-03,31,57.33583,57.33302,-166.49443,-166.44937,69,7.4,4
2018,16-Jun,7:08:34,94,201801,66,-17653,21740,14.1,26,NA,0.528,2.707,15.799,H-06,31,57.34869,57.32451,-164.61746,-164.62299,65,7.2,3.7
2018,16-Jun,9:57:46,94,201801,67,-17630,21740,28.3,42,NA,0.518,2.729,16.364,G-06,31,57.01142,56.98705,-164.61733,-164.62285,70,7.4,4
2018,16-Jun,12:40:38,94,201801,68,-17631,21740,116.427,176,NA,0.535,2.926,16.328,F-06,31,56.67952,56.65356,-164.61777,-164.6259,75,7.7,3.8
2018,16-Jun,15:46:34,94,201801,69,-17632,21740,108.342,184,NA,0.54,2.926,15.71,F-05,31,56.66051,56.66155,-165.21064,-165.25822,75,7.7,4
2018,17-Jun,6:57:28,94,201801,70,-17633,21740,103,142,NA,0.526,2.869,16.468,E-05,31,56.34146,56.32788,-165.22518,-165.1858,86,7.8,4
2018,17-Jun,9:35:08,94,201801,71,-17634,21740,1466.967,2335,NA,0.525,2.769,16.749,E-06,31,56.34373,56.34511,-164.61467,-164.57005,87,7.8,3.9
2018,17-Jun,12:31:24,94,201801,72,-17635,21740,53.8,75,NA,0.543,3,16.955,D-06,31,55.99172,55.98198,-164.57631,-164.62106,93,8.1,4.2
2018,17-Jun,15:07:06,94,201801,73,-17636,21740,123.3,146,NA,0.545,3.07,16.934,D-05,31,55.98443,55.98082,-165.15978,-165.20844,96,8.2,4
2018,17-Jun,17:37:26,94,201801,74,-17637,21740,48,58,NA,0.53,2.786,16.667,C-05,31,55.68308,55.65807,-165.17699,-165.18016,108,8.1,4.8
2018,18-Jun,6:58:25,94,201801,75,-17638,21740,141,156,NA,0.529,2.655,16.414,C-06,31,55.6792,55.65542,-164.60495,-164.60087,96,8.2,4.8
2018,18-Jun,9:38:57,94,201801,76,-17639,21740,162.8,198,NA,0.519,2.616,16.88,B-06,31,55.34848,55.32499,-164.56436,-164.56163,102,7.5,5.1
2018,18-Jun,12:20:41,94,201801,77,-17640,21740,566.829,761,NA,0.537,2.954,15.906,A-06,31,55.04147,55.01709,-164.57549,-164.59388,65,7.8,5.9
2018,18-Jun,15:14:22,94,201801,78,-17641,21740,1646.642,2122,NA,0.506,2.777,16.277,A-05,50,54.98494,55.00981,-165.13294,-165.13698,110,6.4,5
2018,18-Jun,18:18:18,94,201801,79,-17642,21740,257.7,302,NA,0.546,3.045,17.741,B-05,50,55.3204,55.34723,-165.1601,-165.16988,110,7.4,4.8
2018,19-Jun,6:57:13,94,201801,80,-17643,21740,1.52,2,NA,0.531,2.736,18.211,C-04,50,55.69137,55.66678,-165.80538,-165.80334,118,8.1,4.5
2018,19-Jun,16:15:29,94,201801,83,-17646,21740,8.1,9,NA,0.544,2.735,17.213,A-04,50,55.00207,54.99939,-165.75422,-165.7118,129,7.3,4.4
2018,20-Jun,6:57:42,94,201801,84,-17647,21740,65.3,83,NA,0.53,2.925,16.658,AZ0504,50,54.83021,54.83146,-165.53279,-165.48739,156,6.9,4.4
2018,20-Jun,9:35:16,94,201801,85,-17648,21740,563.803,738,NA,0.527,2.655,16.378,Z-05,31,54.71853,54.69642,-165.13461,-165.15022,85,6.7,5.8
2018,23-Jun,13:31:08,94,201801,86,-17658,21740,10.3,15,NA,0.539,2.992,17.273,E-02,50,56.31453,56.34136,-167.0229,-167.02694,114,8.3,4.4
2018,23-Jun,16:05:22,94,201801,87,-17659,21740,439.52,709,NA,0.55,2.873,16.815,F-02,31,56.65374,56.67943,-167.04301,-167.03787,95,8.3,4.3
2018,23-Jun,18:47:37,94,201801,88,-17660,21740,15.3,34,NA,0.517,2.742,15.185,G-02,31,56.9853,57.00987,-167.06003,-167.06421,74,8.1,4.9
2018,24-Jun,6:57:34,94,201801,89,-17661,21740,68.304,199,NA,0.514,2.765,15.296,H-02,31,57.32963,57.35446,-167.10203,-167.09904,71,8,4.9
2018,24-Jun,9:31:35,94,201801,90,-17662,21740,53.744,92,NA,0.522,2.663,15.514,I-02,31,57.63951,57.66339,-167.11971,-167.1235,68,8.2,4.4
2018,24-Jun,12:14:35,94,201801,91,-17663,21740,146.407,270,NA,0.531,2.951,15.966,J-02,31,57.9798,58.00635,-167.16894,-167.17051,63,8,3.8
2018,24-Jun,14:46:09,94,201801,92,-17664,21740,249.76,550,NA,0.528,2.887,15.344,K-02,20,58.30834,58.33416,-167.19575,-167.20126,52,7.9,4.1
2018,24-Jun,17:28:00,94,201801,93,-17665,21740,54.8,196,NA,0.529,2.843,15.21,L-02,20,58.65311,58.67869,-167.21279,-167.21294,44,7,5.1
2018,25-Jun,6:58:15,94,201801,94,-17666,21740,65.1,85,NA,0.515,2.691,14.384,M-02,20,58.99057,59.01478,-167.22956,-167.22939,40,5.9,5.8
2018,25-Jun,9:32:58,94,201801,95,-17667,21740,34.7,45,NA,0.519,2.645,14.425,N-02,20,59.31547,59.3391,-167.26776,-167.27322,32,6.1,6.1
2018,25-Jun,12:15:51,94,201801,96,-17668,21740,16.4,25,NA,0.534,3.029,15.204,O-02,20,59.65472,59.66375,-167.27608,-167.32662,31,6.9,6.8
2018,25-Jun,15:38:46,94,201801,98,-17670,21740,22.1,30,NA,0.526,2.954,14.84,O-01,20,59.66538,59.68986,-167.96095,-167.98129,36,6.4,6.2
2018,26-Jun,7:05:20,94,201801,99,-17671,21740,237,245,NA,0.526,2.735,14.636,Q-02,20,60.33853,60.33212,-167.24097,-167.28864,30,7.8,7.7
2018,26-Jun,9:53:29,94,201801,100,-17672,21740,312.266,623,NA,0.529,2.939,15.249,Q-01,20,60.33325,60.33334,-167.94733,-168.00038,32,7.2,7.5
2018,26-Jun,12:33:45,94,201801,101,-17673,21740,20.432,160,NA,0.534,3.001,15.21,Q-18,20,60.33435,60.33341,-168.63385,-168.68798,36,6.1,5.7
2018,26-Jun,15:02:20,94,201801,102,-17674,21740,192.73,648,NA,0.515,2.827,15.183,Q-19,20,60.33368,60.3342,-169.30443,-169.35546,43,6.3,4.4
2018,26-Jun,17:38:23,94,201801,103,-17675,21740,184.94,669,NA,0.521,2.855,16.218,Q-20,20,60.33445,60.33766,-169.99934,-170.05048,52,7.5,3.2
2018,27-Jun,6:52:15,94,201801,104,-17676,21740,168.454,378,NA,0.525,2.858,16.024,P-20,41,60.01951,59.99387,-169.97517,-169.97149,55,6.9,3.5
2018,27-Jun,9:46:03,94,201801,105,-17677,21740,457.8,1447,NA,0.522,2.918,16.082,O-20,41,59.67737,59.65112,-169.91637,-169.91717,56,7,3.6
2018,27-Jun,12:46:58,94,201801,106,-17678,21740,113.8,270,NA,0.532,2.797,16.767,O-21,41,59.66226,59.68588,-170.5783,-170.59536,66,6.7,2.8
2018,27-Jun,15:28:51,94,201801,107,-17679,21740,318.95,838,NA,0.533,2.938,17.425,P-21,41,59.9945,60.02009,-170.63622,-170.64938,64,7.2,2.8
2018,28-Jun,6:58:13,94,201801,108,-17730,21740,17.9,74,NA,0.52,2.785,17.333,N-21,41,59.334,59.33502,-170.55506,-170.50629,68,7,3.3
2018,28-Jun,10:23:24,94,201801,109,-17731,21740,384.164,1269,NA,0.537,2.89,17.303,N-20,41,59.34621,59.32023,-169.85966,-169.86206,60,7.2,3.8
2018,28-Jun,13:01:27,94,201801,110,-17732,21740,498.288,1395,NA,0.533,2.739,16.825,M-20,41,59.01493,58.99505,-169.81523,-169.84333,63,7.2,3.7
2018,28-Jun,15:37:47,94,201801,111,-17733,21740,65.658,126,NA,0.525,2.709,16.68,M-21,41,59.00041,59.00219,-170.45073,-170.49761,70,7.1,3.3
2018,29-Jun,6:56:18,94,201801,112,-17803,21740,18.3,69,NA,0.518,2.876,16.936,L-21,41,58.66997,58.6698,-170.45564,-170.40621,73,7.2,3.3
2018,29-Jun,9:36:55,94,201801,113,-17804,21740,71.766,135,NA,0.524,2.77,17.101,L-20,41,58.67777,58.66079,-169.8007,-169.76585,68,7.4,3.8
2018,29-Jun,12:15:48,94,201801,114,-17805,21740,26.536,61,NA,0.524,2.828,17.069,K-20,41,58.3443,58.31932,-169.72656,-169.73564,69,7.4,3.7
2018,29-Jun,14:53:59,94,201801,115,-17806,21740,48.278,103,NA,0.526,2.801,17.185,K-21,41,58.32463,58.32234,-170.33861,-170.3861,73,7,3.6
2018,29-Jun,17:39:05,94,201801,116,-17807,21740,22.454,48,NA,0.518,2.718,15.829,J-21,42,58.01463,57.99019,-170.3555,-170.35726,74,7.8,3.8
2018,30-Jun,6:56:22,94,201801,117,-17808,21740,29.768,48,NA,0.518,2.76,16.287,JI2120,42,57.82495,57.84237,-169.99465,-169.96164,72,7.5,4
2018,30-Jun,9:33:05,94,201801,118,-17809,21740,63.524,101,NA,0.522,2.723,16.947,J-20,42,58.0186,57.99642,-169.70845,-169.68891,70,7.3,3.8
2018,30-Jun,11:54:07,94,201801,119,-17810,21740,37.93,63,NA,0.527,2.7,15.844,JI2019,42,57.82688,57.83593,-169.40682,-169.36474,66,7.3,4
2018,30-Jun,14:25:12,94,201801,120,-17811,21740,187.667,361,NA,0.528,2.793,16.941,J-19,42,58.02156,57.99643,-169.07768,-169.07857,70,8.2,4.2
2018,30-Jun,17:05:50,94,201801,121,-17812,21740,64.4,150,NA,0.524,2.703,16.146,I-19,42,57.67389,57.64959,-169.03744,-169.03932,68,7.7,4.4
2018,1-Jul,9:26:56,94,201801,123,-17814,21740,555.296,887,NA,0.523,2.799,15.822,H-19,42,57.37392,57.37416,-168.93271,-168.97912,71,8.6,4.6
2018,1-Jul,12:35:05,94,201801,124,-17815,21740,415.712,635,NA,0.522,2.852,16.758,IH2019,42,57.50746,57.51963,-169.34054,-169.38234,71,7.6,4.2
2018,1-Jul,14:54:11,94,201801,125,-17816,21740,117.434,230,NA,0.524,2.892,16.626,I-20,42,57.67863,57.66137,-169.63095,-169.66716,70,7.4,4
2018,1-Jul,17:42:31,94,201801,126,-17817,21740,1389.445,2540,NA,0.528,2.718,15.811,H-20,42,57.34334,57.3189,-169.58416,-169.5822,63,7.7,4.2
2018,2-Jul,7:10:32,94,201801,127,-17818,21740,0.101,4,NA,0.524,2.911,14.906,HG2120,42,57.1656,57.16607,-169.89223,-169.84422,50,6.1,5.9
2018,2-Jul,10:13:13,94,201801,128,-17819,21740,74.5,2883,NA,0.518,2.842,15.968,H-21,42,57.32358,57.34907,-170.22677,-170.22285,55,6.8,5.8
2018,2-Jul,13:27:35,94,201801,129,-17820,21740,229.3,444,NA,0.522,2.711,15.585,IH2120,42,57.48182,57.50603,-169.98239,-169.98796,67,7.8,4.7
2018,2-Jul,16:02:05,94,201801,130,-17821,21740,231.228,410,NA,0.518,2.704,16.51,I-21,42,57.65646,57.67041,-170.2469,-170.28394,72,7.9,4.1
2018,3-Jul,8:20:26,94,201801,132,-17856,21740,9.4,13,NA,0.524,2.848,17.277,J-22,42,57.98921,57.97971,-170.97203,-170.92743,87,7.5,3.5
2018,3-Jul,11:01:26,94,201801,133,-17857,21740,34.7,50,NA,0.533,2.874,17.384,JI2221,42,57.85302,57.83762,-170.63108,-170.59229,78,7.5,3.7
2018,3-Jul,14:08:01,94,201801,134,-17858,21740,4471.412,7923,NA,0.516,2.868,16.287,IH2221,42,57.50158,57.50275,-170.5619,-170.60958,74,7.1,4.4
2018,3-Jul,16:28:48,94,201801,135,-17859,21740,114.3,193,NA,0.531,3.011,17.351,I-22,42,57.67284,57.68988,-170.89138,-170.93051,85,7.8,4.1
2018,4-Jul,7:01:19,94,201801,136,-17860,21740,27.858,94,NA,0.526,2.833,17.386,J-24,61,57.99305,57.99227,-172.25509,-172.20732,105,7.6,3.6
2018,4-Jul,9:44:43,94,201801,137,-17861,21740,15.6,38,NA,0.53,2.851,17.063,J-23,41,57.99914,58.00138,-171.60549,-171.55757,98,7.6,3.6
2018,4-Jul,14:52:55,94,201801,138,-17862,21740,134.847,642,NA,0.539,2.898,18.063,I-23,41,57.6792,57.65312,-171.5445,-171.54408,99,7.8,3.7
2018,5-Jul,7:22:54,94,201801,139,-17863,21740,99.06,197,NA,0.531,2.789,17.8,H-23,41,57.33552,57.3362,-171.48908,-171.4429,101,8.1,4.1
2018,5-Jul,10:03:00,94,201801,140,-17864,21740,212.428,302,NA,0.525,2.939,17.779,H-22,42,57.34405,57.34771,-170.87,-170.82176,83,8.1,4.6
2018,7-Jul,6:58:18,94,201801,141,-17865,21740,13.8,20,NA,0.525,2.817,17.749,K-22,41,58.32065,58.34289,-170.9965,-171.01952,84,8,3.6
2018,7-Jul,10:25:42,94,201801,142,-17866,21740,70,119,NA,0.531,2.882,17.675,L-22,41,58.65375,58.67864,-171.07895,-171.09287,82,7.7,3.6
2018,7-Jul,13:12:17,94,201801,143,-17867,21740,65.88,103,NA,0.535,2.716,17.343,M-22,41,58.96468,58.98908,-171.12612,-171.12329,78,7.7,3.3
2018,7-Jul,16:33:42,94,201801,144,-17868,21740,30.1,61,NA,0.536,2.903,17.491,N-22,41,59.31188,59.33785,-171.16664,-171.16111,75,7.8,3.1
2018,8-Jul,7:05:55,94,201801,145,-17869,21740,56.5,86,NA,0.522,2.747,17.287,O-22,41,59.64768,59.67222,-171.2475,-171.25329,72,7.8,2.9
2018,8-Jul,9:58:16,94,201801,146,-17870,21740,125.52,287,NA,0.516,2.744,17.692,P-22,41,59.96634,59.9909,-171.30057,-171.30576,69,8,2.7
2018,8-Jul,13:34:18,94,201801,147,-17871,21740,79.68,266,NA,0.54,2.805,17.624,Q-21,41,60.31738,60.34246,-170.66477,-170.67054,61,8.6,2.8
2018,8-Jul,16:14:12,94,201801,148,-17872,21740,103.14,424,NA,0.531,2.727,17.405,Q-22,41,60.33835,60.34084,-171.3048,-171.35378,66,8.6,2.5
2018,10-Jul,7:00:34,94,201801,149,-17873,21740,84.18,367,NA,0.523,2.774,17.495,P-24,43,60.00807,59.98616,-172.62498,-172.6012,66,6.6,3.5
2018,10-Jul,9:35:53,94,201801,150,-17874,21740,260.58,671,NA,0.541,2.931,17.398,QP2524,43,60.16633,60.18627,-172.99619,-173.03065,59,6.3,4.2
2018,10-Jul,11:47:50,94,201801,151,-17875,21740,297.04,700,NA,0.517,2.649,16.942,P-25,43,60.0154,59.99811,-173.28528,-173.25267,74,6.6,3.5
2018,10-Jul,14:16:07,94,201801,152,-17876,21740,124.7,245,NA,0.538,2.837,18.043,PO2625,43,59.84986,59.83148,-173.57994,-173.5449,94,7.4,3.3
2018,10-Jul,16:21:59,94,201801,153,-17877,21740,57.67,106,NA,0.536,2.855,17.939,O-25,43,59.68545,59.66633,-173.26304,-173.22926,95,7.4,3.3
2018,10-Jul,18:41:21,94,201801,154,-17878,21740,132.13,263,NA,0.537,2.951,17.634,PO2524,43,59.82578,59.84321,-172.92628,-172.88671,80,7.3,3.2
2018,11-Jul,6:56:35,94,201801,155,-18003,21740,93.2,175,NA,0.526,2.766,17.726,O-24,43,59.67515,59.65751,-172.54326,-172.5778,85,7.2,3.3
2018,11-Jul,9:08:56,94,201801,156,-17976,21740,53.862,91,NA,0.543,2.947,17.982,ON2524,43,59.50959,59.4875,-172.87972,-172.85101,93,7.4,3.3
2018,11-Jul,11:28:32,94,201801,157,-17977,21740,275.4,583,NA,0.548,2.896,17.859,N-24,43,59.34308,59.3182,-172.50836,-172.49321,87,7.3,3.3
2018,11-Jul,14:09:23,94,201801,158,-17978,21740,30.8,74,NA,0.531,2.734,17.819,M-24,41,59.01542,58.99088,-172.4459,-172.44251,98,7.4,3.3
2018,11-Jul,16:53:19,94,201801,159,-17979,21740,5.7,58,NA,0.524,2.874,17.774,L-24,61,58.68664,58.66099,-172.36382,-172.3575,101,7.5,3.4
2018,11-Jul,19:39:56,94,201801,160,-17980,21740,4.7,55,NA,0.526,2.806,17.87,K-24,61,58.348,58.3254,-172.28141,-172.26009,103,7.8,3.4
2018,17-Jul,7:41:23,94,201801,161,-17973,21740,4.848,53,NA,0.581,3.168,17.273,F-25,61,56.6669,56.69538,-172.57788,-172.58005,135,8.3,4.3
2018,17-Jul,11:24:21,94,201801,162,-17974,21740,1.74,2,NA,0.552,2.953,16.735,G-25,61,57.00032,57.02061,-172.63058,-172.66191,122,8.3,4.2
2018,17-Jul,17:08:24,94,201801,163,-17975,21740,118.378,212,NA,0.585,3.086,17.67,H-25,61,57.33527,57.36292,-172.81705,-172.81226,116,8.5,3.8
2018,18-Jul,7:39:47,94,201801,164,-17981,21740,663.056,878,NA,0.528,2.885,17.696,I-25,61,57.6538,57.67976,-172.7849,-172.78575,119,8.6,3.8
2018,18-Jul,13:56:13,94,201801,167,-17984,21740,338.402,487,NA,0.517,2.82,17.12,J-25,61,58.00199,58.01061,-172.80703,-172.85178,108,8.4,3.6
2018,18-Jul,16:41:10,94,201801,168,-17985,21740,188.984,362,NA,0.518,2.704,17.031,K-25,61,58.31242,58.33558,-172.91377,-172.92783,108,8.7,3.6
2018,19-Jul,7:22:36,94,201801,169,-17986,21740,231.9,287,NA,0.527,2.8,17.577,L-26,61,58.66927,58.69405,-173.62876,-173.6375,126,8.9,3.7
2018,19-Jul,9:57:55,94,201801,170,-17987,21740,66.03,92,NA,0.531,2.843,17.64,M-26,61,58.98612,59.01102,-173.71712,-173.72846,117,8.9,3.5
