YEAR,HAULJOIN,STRATUM,STATIONID,SPECIES_CODE,SEX,LENGTH,WEIGHT,AGE,SPECIMENID,STATIONYEAR,LON,LAT
2019,-19280,42,JI2120,21740,2,500,910,6,363,2019_JI2120,-170.01486,57.80848
2019,-19280,42,JI2120,21740,1,430,580,5,364,2019_JI2120,-170.01486,57.80848
2019,-19280,42,JI2120,21740,1,160,25,1,365,2019_JI2120,-170.01486,57.80848
2018,-17808,42,JI2120,21740,2,520,782,7,353,2018_JI2120,-169.99465,57.82495
2018,-17808,42,JI2120,21740,1,450,684,5,354,2018_JI2120,-169.99465,57.82495
2018,-17808,42,JI2120,21740,1,430,492,5,355,2018_JI2120,-169.99465,57.82495
2018,-17808,42,JI2120,21740,1,440,590,5,356,2018_JI2120,-169.99465,57.82495
2018,-17808,42,JI2120,21740,1,420,504,5,357,2018_JI2120,-169.99465,57.82495
2016,-15514,42,JI2120,21740,1,370,352,4,497,2016_JI2120,-169.95703,57.82998
2016,-15514,42,JI2120,21740,1,180,42,2,496,2016_JI2120,-169.95703,57.82998
2016,-15514,42,JI2120,21740,1,440,588,4,498,2016_JI2120,-169.95703,57.82998
2016,-15514,42,JI2120,21740,1,470,576,7,499,2016_JI2120,-169.95703,57.82998
2016,-15514,42,JI2120,21740,2,420,488,5,500,2016_JI2120,-169.95703,57.82998
2016,-15514,42,JI2120,21740,2,420,532,6,501,2016_JI2120,-169.95703,57.82998
2016,-15514,42,JI2120,21740,3,130,14,1,502,2016_JI2120,-169.95703,57.82998
2015,-14557,42,JI2120,21740,1,480,734,7,598,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,500,780,7,596,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,490,734,7,597,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,470,650,7,599,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,470,686,6,600,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,500,842,8,601,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,240,72,2,602,2015_JI2120,-169.98688,57.82999
2015,-14557,42,JI2120,21740,1,220,68,2,603,2015_JI2120,-169.98688,57.82999
2017,-16677,42,JI2120,21740,1,450,625,6,319,2017_JI2120,-169.99075,57.84945
2017,-16677,42,JI2120,21740,1,460,660,5,320,2017_JI2120,-169.99075,57.84945
2017,-16677,42,JI2120,21740,1,380,340,4,321,2017_JI2120,-169.99075,57.84945
2017,-16677,42,JI2120,21740,1,440,595,5,322,2017_JI2120,-169.99075,57.84945
2017,-16677,42,JI2120,21740,1,410,485,4,323,2017_JI2120,-169.99075,57.84945
2019,-19278,42,JI2221,21740,1,500,842,6,350,2019_JI2221,-170.63003,57.82782
2019,-19278,42,JI2221,21740,1,460,672,5,351,2019_JI2221,-170.63003,57.82782
2019,-19278,42,JI2221,21740,1,440,572,6,352,2019_JI2221,-170.63003,57.82782
2019,-19278,42,JI2221,21740,1,500,796,7,353,2019_JI2221,-170.63003,57.82782
2019,-19278,42,JI2221,21740,1,510,1060,7,354,2019_JI2221,-170.63003,57.82782
2017,-16683,42,JI2221,21740,1,360,325,3,347,2017_JI2221,-170.60035,57.83212
2017,-16683,42,JI2221,21740,1,410,465,5,348,2017_JI2221,-170.60035,57.83212
2017,-16683,42,JI2221,21740,1,470,630,7,349,2017_JI2221,-170.60035,57.83212
2017,-16683,42,JI2221,21740,1,380,380,4,350,2017_JI2221,-170.60035,57.83212
2017,-16683,42,JI2221,21740,2,500,790,5,351,2017_JI2221,-170.60035,57.83212
2017,-16683,42,JI2221,21740,2,190,40,2,352,2017_JI2221,-170.60035,57.83212
2015,-14476,42,JI2221,21740,1,170,22,1,751,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,2,170,28,1,752,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,2,500,978,7,753,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,1,520,866,7,754,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,1,480,652,7,755,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,1,470,658,5,756,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,1,500,742,6,757,2015_JI2221,-170.63404,57.8359
2015,-14476,42,JI2221,21740,1,450,582,5,758,2015_JI2221,-170.63404,57.8359
2016,-15515,42,JI2221,21740,2,160,30,1,503,2016_JI2221,-170.59521,57.8432
2016,-15515,42,JI2221,21740,2,390,468,4,504,2016_JI2221,-170.59521,57.8432
2016,-15515,42,JI2221,21740,1,160,36,1,505,2016_JI2221,-170.59521,57.8432
2016,-15515,42,JI2221,21740,1,470,644,7,506,2016_JI2221,-170.59521,57.8432
2016,-15515,42,JI2221,21740,1,410,480,4,507,2016_JI2221,-170.59521,57.8432
2016,-15515,42,JI2221,21740,1,490,752,7,508,2016_JI2221,-170.59521,57.8432
2016,-15515,42,JI2221,21740,1,400,512,4,509,2016_JI2221,-170.59521,57.8432
2018,-17857,42,JI2221,21740,2,540,992,8,409,2018_JI2221,-170.63108,57.85302
2018,-17857,42,JI2221,21740,2,440,468,6,410,2018_JI2221,-170.63108,57.85302
2018,-17857,42,JI2221,21740,1,170,28,1,411,2018_JI2221,-170.63108,57.85302
2018,-17857,42,JI2221,21740,1,490,592,8,412,2018_JI2221,-170.63108,57.85302
2018,-17857,42,JI2221,21740,1,650,1500,18,413,2018_JI2221,-170.63108,57.85302
2018,-17728,41,K-01,21740,1,460,554,8,271,2018_K-01,-167.83461,58.30778
2018,-17728,41,K-01,21740,2,490,644,7,272,2018_K-01,-167.83461,58.30778
2018,-17728,41,K-01,21740,2,500,562,10,273,2018_K-01,-167.83461,58.30778
2018,-17728,41,K-01,21740,2,500,644,7,274,2018_K-01,-167.83461,58.30778
2018,-17728,41,K-01,21740,2,430,468,6,275,2018_K-01,-167.83461,58.30778
2018,-17728,41,K-01,21740,2,160,22,1,276,2018_K-01,-167.83461,58.30778
2015,-14491,41,K-01,21740,3,140,16,1,326,2015_K-01,-167.83637,58.32117
2015,-14491,41,K-01,21740,2,530,866,7,327,2015_K-01,-167.83637,58.32117
2015,-14491,41,K-01,21740,2,270,130,3,328,2015_K-01,-167.83637,58.32117
2015,-14491,41,K-01,21740,1,480,704,8,329,2015_K-01,-167.83637,58.32117
2015,-14491,41,K-01,21740,1,450,482,5,330,2015_K-01,-167.83637,58.32117
2015,-14491,41,K-01,21740,1,520,804,7,331,2015_K-01,-167.83637,58.32117
2017,-16574,41,K-01,21740,2,350,290,4,247,2017_K-01,-167.83981,58.32137
2017,-16574,41,K-01,21740,1,490,600,6,248,2017_K-01,-167.83981,58.32137
2017,-16574,41,K-01,21740,1,540,785,8,249,2017_K-01,-167.83981,58.32137
2019,-19084,41,K-01,21740,1,520,910,11,253,2019_K-01,-167.82634,58.33125
2019,-19084,41,K-01,21740,2,560,1045,8,254,2019_K-01,-167.82634,58.33125
2019,-19084,41,K-01,21740,2,490,700,6,255,2019_K-01,-167.82634,58.33125
2016,-15497,41,K-01,21740,1,440,570,7,416,2016_K-01,-167.80845,58.33318
2016,-15497,41,K-01,21740,1,430,578,4,417,2016_K-01,-167.80845,58.33318
2016,-15497,41,K-01,21740,1,450,606,10,418,2016_K-01,-167.80845,58.33318
2016,-15497,41,K-01,21740,1,450,616,4,419,2016_K-01,-167.80845,58.33318
2018,-17664,20,K-02,21740,2,480,580,7,269,2018_K-02,-167.19575,58.30834
2018,-17664,20,K-02,21740,2,510,764,NA,270,2018_K-02,-167.19575,58.30834
2018,-17664,20,K-02,21740,2,450,566,6,271,2018_K-02,-167.19575,58.30834
2015,-14169,20,K-02,21740,2,550,1058,7,417,2015_K-02,-167.18495,58.32116
2015,-14169,20,K-02,21740,1,430,512,3,418,2015_K-02,-167.18495,58.32116
2015,-14169,20,K-02,21740,1,320,216,3,419,2015_K-02,-167.18495,58.32116
2015,-14169,20,K-02,21740,1,300,182,2,420,2015_K-02,-167.18495,58.32116
2015,-14169,20,K-02,21740,1,190,46,2,421,2015_K-02,-167.18495,58.32116
2015,-14169,20,K-02,21740,2,170,38,1,422,2015_K-02,-167.18495,58.32116
2019,-19083,20,K-02,21740,1,530,955,8,250,2019_K-02,-167.17222,58.3323
2019,-19083,20,K-02,21740,1,460,665,6,251,2019_K-02,-167.17222,58.3323
2019,-19083,20,K-02,21740,1,510,795,11,252,2019_K-02,-167.17222,58.3323
2016,-15496,20,K-02,21740,1,490,826,8,410,2016_K-02,-167.20151,58.34784
2016,-15496,20,K-02,21740,1,500,732,8,411,2016_K-02,-167.20151,58.34784
2016,-15496,20,K-02,21740,1,450,646,7,412,2016_K-02,-167.20151,58.34784
2016,-15496,20,K-02,21740,2,380,470,3,413,2016_K-02,-167.20151,58.34784
2016,-15496,20,K-02,21740,1,220,76,1,414,2016_K-02,-167.20151,58.34784
2016,-15496,20,K-02,21740,1,180,42,1,415,2016_K-02,-167.20151,58.34784
2017,-16830,20,K-02,21740,2,550,968,8,386,2017_K-02,-167.20734,58.34959
2017,-16830,20,K-02,21740,2,560,1148,8,387,2017_K-02,-167.20734,58.34959
2017,-16830,20,K-02,21740,1,460,666,5,388,2017_K-02,-167.20734,58.34959
2017,-16821,10,K-03,21740,1,650,1548,15,354,2017_K-03,-166.55836,58.32165
2017,-16821,10,K-03,21740,2,550,998,9,355,2017_K-03,-166.55836,58.32165
2017,-16821,10,K-03,21740,2,440,572,3,356,2017_K-03,-166.55836,58.32165
2019,-19080,10,K-03,21740,2,560,1225,7,237,2019_K-03,-166.54665,58.32342
2019,-19080,10,K-03,21740,2,560,1050,11,238,2019_K-03,-166.54665,58.32342
2019,-19080,10,K-03,21740,1,560,1025,11,239,2019_K-03,-166.54665,58.32342
2019,-19080,10,K-03,21740,1,510,765,8,240,2019_K-03,-166.54665,58.32342
2019,-19080,10,K-03,21740,1,500,815,9,241,2019_K-03,-166.54665,58.32342
2018,-17656,10,K-03,21740,1,490,730,9,166,2018_K-03,-166.53839,58.32853
2018,-17656,10,K-03,21740,1,480,602,7,167,2018_K-03,-166.53839,58.32853
2018,-17656,10,K-03,21740,1,480,704,8,168,2018_K-03,-166.53839,58.32853
2016,-15531,10,K-03,21740,1,490,772,10,356,2016_K-03,-166.55549,58.33423
2016,-15531,10,K-03,21740,1,510,848,9,357,2016_K-03,-166.55549,58.33423
2016,-15531,10,K-03,21740,2,480,714,9,358,2016_K-03,-166.55549,58.33423
2016,-15531,10,K-03,21740,2,490,698,6,359,2016_K-03,-166.55549,58.33423
2016,-15531,10,K-03,21740,1,160,26,1,360,2016_K-03,-166.55549,58.33423
2016,-15531,10,K-03,21740,2,150,26,1,361,2016_K-03,-166.55549,58.33423
2015,-14146,10,K-03,21740,1,460,690,6,242,2015_K-03,-166.55767,58.34862
2015,-14146,10,K-03,21740,1,470,634,7,243,2015_K-03,-166.55767,58.34862
2015,-14146,10,K-03,21740,1,560,988,13,244,2015_K-03,-166.55767,58.34862
2015,-14146,10,K-03,21740,2,490,706,7,245,2015_K-03,-166.55767,58.34862
2015,-14146,10,K-03,21740,2,270,132,3,246,2015_K-03,-166.55767,58.34862
2015,-14146,10,K-03,21740,3,130,14,1,247,2015_K-03,-166.55767,58.34862
2015,-14054,10,K-04,21740,1,510,746,6,272,2015_K-04,-165.92797,58.34214
2015,-14054,10,K-04,21740,3,130,12,1,269,2015_K-04,-165.92797,58.34214
2015,-14054,10,K-04,21740,3,110,8,1,270,2015_K-04,-165.92797,58.34214
2015,-14054,10,K-04,21740,2,370,352,NA,271,2015_K-04,-165.92797,58.34214
2015,-14054,10,K-04,21740,2,540,994,7,273,2015_K-04,-165.92797,58.34214
2015,-14054,10,K-04,21740,2,500,808,7,274,2015_K-04,-165.92797,58.34214
2016,-15353,10,K-04,21740,1,310,216,3,197,2016_K-04,-165.90159,58.34257
2016,-15353,10,K-04,21740,1,520,818,9,198,2016_K-04,-165.90159,58.34257
2016,-15353,10,K-04,21740,2,700,1842,12,199,2016_K-04,-165.90159,58.34257
2016,-15353,10,K-04,21740,2,490,718,5,200,2016_K-04,-165.90159,58.34257
2018,-17655,10,K-04,21740,2,510,774,11,163,2018_K-04,-165.91342,58.34973
2018,-17655,10,K-04,21740,2,520,724,10,164,2018_K-04,-165.91342,58.34973
2018,-17655,10,K-04,21740,2,450,518,6,165,2018_K-04,-165.91342,58.34973
2015,-14141,10,K-05,21740,2,440,566,6,222,2015_K-05,-165.28095,58.3218
2015,-14141,10,K-05,21740,1,510,904,7,223,2015_K-05,-165.28095,58.3218
2015,-14141,10,K-05,21740,1,610,1388,15,224,2015_K-05,-165.28095,58.3218
2015,-14141,10,K-05,21740,1,610,1302,10,225,2015_K-05,-165.28095,58.3218
2018,-17694,10,K-05,21740,1,280,140,2,173,2018_K-05,-165.27659,58.32632
2018,-17694,10,K-05,21740,2,520,835,6,174,2018_K-05,-165.27659,58.32632
2018,-17694,10,K-05,21740,1,480,670,5,175,2018_K-05,-165.27659,58.32632
2017,-16503,10,K-05,21740,3,150,22,1,210,2017_K-05,-165.29036,58.34674
2017,-16503,10,K-05,21740,2,510,648,5,211,2017_K-05,-165.29036,58.34674
2017,-16503,10,K-05,21740,2,490,626,7,212,2017_K-05,-165.29036,58.34674
2017,-16503,10,K-05,21740,1,380,322,4,213,2017_K-05,-165.29036,58.34674
2016,-15352,10,K-05,21740,1,230,84,2,191,2016_K-05,-165.27875,58.34983
2016,-15352,10,K-05,21740,1,170,44,1,192,2016_K-05,-165.27875,58.34983
2016,-15352,10,K-05,21740,1,440,586,5,193,2016_K-05,-165.27875,58.34983
2016,-15352,10,K-05,21740,1,460,596,6,194,2016_K-05,-165.27875,58.34983
2016,-15352,10,K-05,21740,2,460,646,6,195,2016_K-05,-165.27875,58.34983
2016,-15352,10,K-05,21740,2,480,694,8,196,2016_K-05,-165.27875,58.34983
2019,-18953,10,K-05,21740,1,550,1025,10,145,2019_K-05,-165.28144,58.35432
2019,-18953,10,K-05,21740,2,560,1085,8,146,2019_K-05,-165.28144,58.35432
2019,-18953,10,K-05,21740,2,630,1520,9,147,2019_K-05,-165.28144,58.35432
2019,-18953,10,K-05,21740,3,120,15,1,148,2019_K-05,-165.28144,58.35432
2015,-14044,10,K-06,21740,2,510,880,7,249,2015_K-06,-164.64029,58.3224
2015,-14044,10,K-06,21740,1,550,978,7,250,2015_K-06,-164.64029,58.3224
2015,-14044,10,K-06,21740,1,500,862,7,251,2015_K-06,-164.64029,58.3224
2015,-14044,10,K-06,21740,1,570,1194,10,248,2015_K-06,-164.64029,58.3224
2016,-15284,10,K-06,21740,1,140,18,1,168,2016_K-06,-164.61882,58.33143
2016,-15284,10,K-06,21740,1,530,896,8,169,2016_K-06,-164.61882,58.33143
2016,-15284,10,K-06,21740,1,550,1008,8,170,2016_K-06,-164.61882,58.33143
2016,-15284,10,K-06,21740,2,490,708,6,171,2016_K-06,-164.61882,58.33143
2017,-16504,10,K-06,21740,1,500,692,9,214,2017_K-06,-164.64958,58.33472
2017,-16504,10,K-06,21740,2,510,776,5,215,2017_K-06,-164.64958,58.33472
2017,-16504,10,K-06,21740,2,500,686,6,216,2017_K-06,-164.64958,58.33472
2017,-16504,10,K-06,21740,2,140,18,1,217,2017_K-06,-164.64958,58.33472
2018,-17693,10,K-06,21740,1,520,1010,8,170,2018_K-06,-164.65371,58.34711
2018,-17693,10,K-06,21740,2,520,795,10,171,2018_K-06,-164.65371,58.34711
2018,-17693,10,K-06,21740,2,520,910,6,172,2018_K-06,-164.65371,58.34711
2019,-18993,10,K-06,21740,3,100,8,1,147,2019_K-06,-164.63071,58.35141
2019,-18993,10,K-06,21740,1,520,714,10,148,2019_K-06,-164.63071,58.35141
2019,-18993,10,K-06,21740,1,500,788,7,149,2019_K-06,-164.63071,58.35141
2019,-18993,10,K-06,21740,2,560,1076,12,150,2019_K-06,-164.63071,58.35141
2018,-17597,10,K-07,21740,1,550,970,8,136,2018_K-07,-164.00784,58.31317
2018,-17597,10,K-07,21740,1,470,685,8,137,2018_K-07,-164.00784,58.31317
2018,-17597,10,K-07,21740,2,490,655,6,138,2018_K-07,-164.00784,58.31317
2017,-16506,10,K-07,21740,1,550,998,9,218,2017_K-07,-163.98744,58.31965
2017,-16506,10,K-07,21740,1,590,966,9,219,2017_K-07,-163.98744,58.31965
2017,-16506,10,K-07,21740,1,530,888,9,220,2017_K-07,-163.98744,58.31965
2015,-14031,10,K-07,21740,3,150,26,1,174,2015_K-07,-163.9906,58.34624
2015,-14031,10,K-07,21740,3,130,18,1,175,2015_K-07,-163.9906,58.34624
2015,-14031,10,K-07,21740,1,570,1298,8,176,2015_K-07,-163.9906,58.34624
2015,-14031,10,K-07,21740,2,610,1586,10,177,2015_K-07,-163.9906,58.34624
2015,-14031,10,K-07,21740,2,680,1805,15,178,2015_K-07,-163.9906,58.34624
2015,-14031,10,K-07,21740,2,550,994,7,179,2015_K-07,-163.9906,58.34624
2016,-15283,10,K-07,21740,1,500,728,6,165,2016_K-07,-163.99598,58.34659
2016,-15283,10,K-07,21740,1,420,528,5,166,2016_K-07,-163.99598,58.34659
2016,-15283,10,K-07,21740,1,480,686,7,167,2016_K-07,-163.99598,58.34659
2016,-15279,10,K-08,21740,2,480,688,7,152,2016_K-08,-163.35426,58.30485
2016,-15279,10,K-08,21740,1,530,886,9,153,2016_K-08,-163.35426,58.30485
2016,-15279,10,K-08,21740,1,540,926,8,154,2016_K-08,-163.35426,58.30485
2019,-18881,10,K-08,21740,1,530,725,11,118,2019_K-08,-163.36655,58.31899
2019,-18881,10,K-08,21740,1,500,700,7,119,2019_K-08,-163.36655,58.31899
2019,-18881,10,K-08,21740,2,550,965,8,120,2019_K-08,-163.36655,58.31899
2018,-17616,10,K-08,21740,1,530,1032,10,134,2018_K-08,-163.36092,58.32135
2018,-17616,10,K-08,21740,1,510,684,7,135,2018_K-08,-163.36092,58.32135
2018,-17616,10,K-08,21740,2,490,634,8,136,2018_K-08,-163.36092,58.32135
2018,-17616,10,K-08,21740,2,530,1076,6,137,2018_K-08,-163.36092,58.32135
2015,-14049,10,K-08,21740,1,570,1474,7,156,2015_K-08,-163.3565,58.32543
2015,-14049,10,K-08,21740,1,600,1254,10,157,2015_K-08,-163.3565,58.32543
2015,-14049,10,K-08,21740,2,640,1998,11,158,2015_K-08,-163.3565,58.32543
2015,-14049,10,K-08,21740,2,560,1130,8,159,2015_K-08,-163.3565,58.32543
2015,-14049,10,K-08,21740,3,100,8,1,160,2015_K-08,-163.3565,58.32543
2015,-14049,10,K-08,21740,3,130,16,1,161,2015_K-08,-163.3565,58.32543
2017,-16505,10,K-08,21740,3,120,12,1,221,2017_K-08,-163.40186,58.33929
2017,-16505,10,K-08,21740,1,700,1888,12,222,2017_K-08,-163.40186,58.33929
2017,-16505,10,K-08,21740,1,500,738,8,223,2017_K-08,-163.40186,58.33929
2017,-16505,10,K-08,21740,2,520,828,9,224,2017_K-08,-163.40186,58.33929
2017,-16375,10,K-09,21740,2,550,994,7,142,2017_K-09,-162.72302,58.32367
2017,-16375,10,K-09,21740,2,600,1258,10,143,2017_K-09,-162.72302,58.32367
2017,-16375,10,K-09,21740,1,520,812,9,144,2017_K-09,-162.72302,58.32367
2018,-17579,10,K-09,21740,1,480,770,5,62,2018_K-09,-162.6868,58.34706
2018,-17579,10,K-09,21740,1,550,1050,10,63,2018_K-09,-162.6868,58.34706
2018,-17579,10,K-09,21740,2,540,980,9,64,2018_K-09,-162.6868,58.34706
2019,-18746,10,K-09,21740,1,500,620,7,71,2019_K-09,-162.72763,58.35716
2019,-18746,10,K-09,21740,2,500,785,6,72,2019_K-09,-162.72763,58.35716
2019,-18746,10,K-09,21740,2,490,590,6,73,2019_K-09,-162.72763,58.35716
2015,-13941,10,K-10,21740,3,150,22,1,81,2015_K-10,-162.04287,58.31745
2015,-13941,10,K-10,21740,3,140,20,1,82,2015_K-10,-162.04287,58.31745
2015,-13941,10,K-10,21740,2,650,1794,NA,83,2015_K-10,-162.04287,58.31745
2015,-13941,10,K-10,21740,2,640,1448,7,84,2015_K-10,-162.04287,58.31745
2015,-13941,10,K-10,21740,1,580,1314,10,85,2015_K-10,-162.04287,58.31745
2015,-13941,10,K-10,21740,1,660,1682,12,86,2015_K-10,-162.04287,58.31745
2017,-16360,10,K-10,21740,2,580,1256,7,80,2017_K-10,-162.05817,58.32386
2017,-16360,10,K-10,21740,1,550,946,10,81,2017_K-10,-162.05817,58.32386
2017,-16360,10,K-10,21740,1,540,842,9,82,2017_K-10,-162.05817,58.32386
2016,-15323,10,K-10,21740,3,130,14,1,69,2016_K-10,-162.09587,58.32796
2016,-15323,10,K-10,21740,3,150,20,1,68,2016_K-10,-162.09587,58.32796
2016,-15323,10,K-10,21740,2,330,264,3,70,2016_K-10,-162.09587,58.32796
2016,-15323,10,K-10,21740,2,570,1086,7,71,2016_K-10,-162.09587,58.32796
2016,-15323,10,K-10,21740,1,500,730,8,72,2016_K-10,-162.09587,58.32796
2016,-15323,10,K-10,21740,1,490,744,NA,73,2016_K-10,-162.09587,58.32796
2018,-17563,10,K-10,21740,2,610,1466,7,66,2018_K-10,-162.04171,58.33739
2018,-17563,10,K-10,21740,2,720,2150,10,67,2018_K-10,-162.04171,58.33739
2018,-17563,10,K-10,21740,1,500,910,8,68,2018_K-10,-162.04171,58.33739
2018,-17563,10,K-10,21740,3,130,12,1,69,2018_K-10,-162.04171,58.33739
2018,-17546,10,K-11,21740,2,540,1045,10,59,2018_K-11,-161.53505,58.2029
2018,-17546,10,K-11,21740,2,640,1400,11,60,2018_K-11,-161.53505,58.2029
2018,-17546,10,K-11,21740,2,510,760,7,61,2018_K-11,-161.53505,58.2029
2017,-16359,10,K-11,21740,1,530,758,8,77,2017_K-11,-161.54437,58.21314
2017,-16359,10,K-11,21740,2,510,730,5,78,2017_K-11,-161.54437,58.21314
2017,-16359,10,K-11,21740,2,500,788,6,79,2017_K-11,-161.54437,58.21314
2016,-15324,10,K-11,21740,2,490,804,9,64,2016_K-11,-161.54875,58.2183
2016,-15324,10,K-11,21740,2,550,1136,7,65,2016_K-11,-161.54875,58.2183
2016,-15324,10,K-11,21740,1,500,802,7,66,2016_K-11,-161.54875,58.2183
2016,-15324,10,K-11,21740,1,490,792,6,67,2016_K-11,-161.54875,58.2183
2015,-13940,10,K-11,21740,1,690,2132,13,75,2015_K-11,-161.55538,58.23322
2015,-13940,10,K-11,21740,2,730,2654,9,76,2015_K-11,-161.55538,58.23322
2015,-13940,10,K-11,21740,2,720,2128,15,77,2015_K-11,-161.55538,58.23322
2015,-13940,10,K-11,21740,2,660,1606,14,78,2015_K-11,-161.55538,58.23322
2015,-13940,10,K-11,21740,2,160,20,1,79,2015_K-11,-161.55538,58.23322
2015,-13940,10,K-11,21740,2,160,18,1,80,2015_K-11,-161.55538,58.23322
2017,-16339,10,K-12,21740,1,560,1184,7,34,2017_K-12,-160.7882,58.28478
2017,-16339,10,K-12,21740,1,460,598,5,35,2017_K-12,-160.7882,58.28478
2017,-16339,10,K-12,21740,2,550,736,9,36,2017_K-12,-160.7882,58.28478
2019,-18729,10,K-13,21740,1,500,740,6,16,2019_K-13,-159.97773,58.28618
2019,-18729,10,K-13,21740,1,440,480,4,17,2019_K-13,-159.97773,58.28618
2019,-18729,10,K-13,21740,2,560,1175,6,18,2019_K-13,-159.97773,58.28618
2019,-18729,10,K-13,21740,3,100,5,1,19,2019_K-13,-159.97773,58.28618
2017,-16338,10,K-13,21740,2,530,730,9,30,2017_K-13,-159.97341,58.28696
2017,-16338,10,K-13,21740,1,580,1066,9,31,2017_K-13,-159.97341,58.28696
2017,-16338,10,K-13,21740,1,580,1176,8,32,2017_K-13,-159.97341,58.28696
2017,-16338,10,K-13,21740,3,150,22,1,33,2017_K-13,-159.97341,58.28696
2018,-17552,10,K-13,21740,1,530,1005,6,17,2018_K-13,-159.9695,58.30225
2018,-17552,10,K-13,21740,2,570,1040,11,18,2018_K-13,-159.9695,58.30225
2018,-17552,10,K-13,21740,2,540,1055,6,19,2018_K-13,-159.9695,58.30225
2017,-16337,10,K-14,21740,3,120,8,1,26,2017_K-14,-159.55749,58.31651
2017,-16337,10,K-14,21740,1,530,1060,9,27,2017_K-14,-159.55749,58.31651
2017,-16337,10,K-14,21740,2,580,1132,8,28,2017_K-14,-159.55749,58.31651
2017,-16337,10,K-14,21740,2,530,870,8,29,2017_K-14,-159.55749,58.31651
2018,-17576,10,K-14,21740,1,510,810,10,19,2018_K-14,-159.54257,58.35124
2018,-17576,10,K-14,21740,1,540,848,10,20,2018_K-14,-159.54257,58.35124
2018,-17576,10,K-14,21740,1,590,1654,9,21,2018_K-14,-159.54257,58.35124
2018,-17576,10,K-14,21740,2,600,1268,9,22,2018_K-14,-159.54257,58.35124
2018,-17576,10,K-14,21740,2,640,1278,10,23,2018_K-14,-159.54257,58.35124
2016,-15498,41,K-18,21740,2,390,418,5,420,2016_K-18,-168.45922,58.32136
2016,-15498,41,K-18,21740,2,350,298,3,421,2016_K-18,-168.45922,58.32136
2016,-15498,41,K-18,21740,2,430,566,4,422,2016_K-18,-168.45922,58.32136
2016,-15498,41,K-18,21740,1,300,186,3,423,2016_K-18,-168.45922,58.32136
2018,-17824,41,K-18,21740,1,460,664,5,329,2018_K-18,-168.50022,58.3387
2018,-17824,41,K-18,21740,1,130,20,1,330,2018_K-18,-168.50022,58.3387
2018,-17824,41,K-18,21740,2,440,508,5,331,2018_K-18,-168.50022,58.3387
2018,-17824,41,K-18,21740,2,430,432,5,332,2018_K-18,-168.50022,58.3387
2015,-14187,41,K-18,21740,1,480,710,5,507,2015_K-18,-168.47722,58.34618
2015,-14187,41,K-18,21740,2,610,1468,9,508,2015_K-18,-168.47722,58.34618
2015,-14187,41,K-18,21740,1,510,738,7,509,2015_K-18,-168.47722,58.34618
2015,-14187,41,K-18,21740,2,500,720,7,510,2015_K-18,-168.47722,58.34618
2015,-14187,41,K-18,21740,3,140,24,1,511,2015_K-18,-168.47722,58.34618
2015,-14187,41,K-18,21740,3,140,30,1,512,2015_K-18,-168.47722,58.34618
2019,-19087,41,K-18,21740,2,490,810,6,261,2019_K-18,-168.47399,58.34709
2019,-19087,41,K-18,21740,1,460,650,6,259,2019_K-18,-168.47399,58.34709
2019,-19087,41,K-18,21740,2,460,650,7,260,2019_K-18,-168.47399,58.34709
2017,-16588,41,K-18,21740,1,490,755,9,295,2017_K-18,-168.46217,58.34835
2017,-16588,41,K-18,21740,2,500,650,9,296,2017_K-18,-168.46217,58.34835
2017,-16588,41,K-18,21740,2,480,730,7,297,2017_K-18,-168.46217,58.34835
2016,-15572,41,K-19,21740,1,160,26,1,405,2016_K-19,-169.11427,58.31695
2016,-15572,41,K-19,21740,1,450,532,6,406,2016_K-19,-169.11427,58.31695
2016,-15572,41,K-19,21740,2,550,864,9,410,2016_K-19,-169.11427,58.31695
2016,-15572,41,K-19,21740,1,470,616,8,407,2016_K-19,-169.11427,58.31695
2016,-15572,41,K-19,21740,1,610,1014,14,408,2016_K-19,-169.11427,58.31695
2016,-15572,41,K-19,21740,2,470,616,6,409,2016_K-19,-169.11427,58.31695
2017,-16772,41,K-19,21740,2,460,555,5,390,2017_K-19,-169.12765,58.32523
2017,-16772,41,K-19,21740,2,420,505,4,391,2017_K-19,-169.12765,58.32523
2017,-16772,41,K-19,21740,1,450,690,4,392,2017_K-19,-169.12765,58.32523
